rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-04-15,normal,118.75,2025-04-15 09:51:00-04:00,2025-04-15 09:52:00-04:00,19104.75,2025-04-15 09:58:00-04:00,19074.5625,stop,-61.715,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-04-22,normal,110.75,2025-04-22 09:54:00-04:00,2025-04-22 09:55:00-04:00,18222.25,2025-04-22 10:01:00-04:00,18263.28125,target,80.7225,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-04-23,normal,196.0,2025-04-23 10:31:00-04:00,2025-04-23 10:32:00-04:00,19126.75,2025-04-23 10:50:00-04:00,19077.25,stop,-100.34,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-04-24,normal,114.75,2025-04-24 09:46:00-04:00,2025-04-24 09:47:00-04:00,18976.75,2025-04-24 09:56:00-04:00,19019.28125,target,83.7225,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-04-25,tight,107.0,2025-04-25 10:10:00-04:00,2025-04-25 10:11:00-04:00,19387.0,2025-04-25 10:17:00-04:00,19359.75,stop,-55.84,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-04-28,normal,116.25,2025-04-28 09:46:00-04:00,2025-04-28 09:47:00-04:00,19622.0,2025-04-28 09:49:00-04:00,19592.4375,stop,-60.465,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-04-29,tight,73.5,2025-04-29 10:29:00-04:00,2025-04-29 10:30:00-04:00,19497.25,2025-04-29 10:33:00-04:00,19524.3125,target,52.785,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-04-30,normal,169.0,2025-04-30 10:30:00-04:00,2025-04-30 10:31:00-04:00,19321.0,2025-04-30 10:41:00-04:00,19278.25,stop,-86.84,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-01,tight,102.0,2025-05-01 10:28:00-04:00,2025-05-01 10:29:00-04:00,20003.5,2025-05-01 10:32:00-04:00,19977.5,stop,-53.34,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-02,tight,92.0,2025-05-02 10:10:00-04:00,2025-05-02 10:11:00-04:00,20145.0,2025-05-02 10:12:00-04:00,20121.5,stop,-48.34,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-05,tight,68.5,2025-05-05 09:57:00-04:00,2025-05-05 09:58:00-04:00,20066.25,2025-05-05 10:00:00-04:00,20091.4375,target,49.035,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-06,tight,85.25,2025-05-06 10:20:00-04:00,2025-05-06 10:21:00-04:00,19879.5,2025-05-06 10:34:00-04:00,19910.96875,target,61.5975,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-07,tight,68.25,2025-05-07 10:10:00-04:00,2025-05-07 10:11:00-04:00,19949.5,2025-05-07 10:13:00-04:00,19931.9375,stop,-36.465,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-13,normal,107.25,2025-05-13 09:51:00-04:00,2025-05-13 09:52:00-04:00,21097.75,2025-05-13 10:01:00-04:00,21137.46875,target,78.0975,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-19,wide,133.5,2025-05-19 09:47:00-04:00,2025-05-19 09:48:00-04:00,21348.0,2025-05-19 10:02:00-04:00,21397.5625,target,97.785,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-20,tight,49.25,2025-05-20 10:44:00-04:00,2025-05-20 10:45:00-04:00,21445.75,2025-05-20 10:51:00-04:00,21432.9375,stop,-26.965,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-21,normal,95.25,2025-05-21 09:49:00-04:00,2025-05-21 09:50:00-04:00,21382.75,2025-05-21 10:01:00-04:00,21417.96875,target,69.0975,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-22,normal,105.75,2025-05-22 10:27:00-04:00,2025-05-22 10:28:00-04:00,21238.25,2025-05-22 10:38:00-04:00,21211.3125,stop,-55.215,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-23,wide,132.0,2025-05-23 10:24:00-04:00,2025-05-23 10:25:00-04:00,20973.25,2025-05-23 10:28:00-04:00,20939.75,stop,-68.34,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-05-27,normal,91.25,2025-05-27 09:58:00-04:00,2025-05-27 09:59:00-04:00,21294.25,2025-05-27 10:00:00-04:00,21327.96875,target,66.0975,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-03,normal,85.75,2025-06-03 10:00:00-04:00,2025-06-03 10:01:00-04:00,21610.5,2025-06-03 10:07:00-04:00,21588.5625,stop,-45.215,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-05,normal,105.0,2025-06-05 10:56:00-04:00,2025-06-05 10:57:00-04:00,21851.0,2025-06-05 11:16:00-04:00,21889.875,target,76.41,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-06,normal,84.25,2025-06-06 09:49:00-04:00,2025-06-06 09:50:00-04:00,21858.25,2025-06-06 09:54:00-04:00,21836.6875,stop,-44.465,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-09,tight,64.75,2025-06-09 10:09:00-04:00,2025-06-09 10:10:00-04:00,21822.75,2025-06-09 10:14:00-04:00,21846.53125,target,46.2225,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-11,tight,64.75,2025-06-11 10:24:00-04:00,2025-06-11 10:25:00-04:00,22031.75,2025-06-11 10:52:00-04:00,22055.53125,target,46.2225,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-12,tight,68.75,2025-06-12 09:52:00-04:00,2025-06-12 09:53:00-04:00,21885.5,2025-06-12 09:55:00-04:00,21867.8125,stop,-36.715,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-16,normal,83.75,2025-06-16 09:49:00-04:00,2025-06-16 09:50:00-04:00,21883.25,2025-06-16 09:53:00-04:00,21914.15625,target,60.4725,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-17,normal,80.5,2025-06-17 10:12:00-04:00,2025-06-17 10:13:00-04:00,21896.0,2025-06-17 10:24:00-04:00,21875.375,stop,-42.59,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-18,tight,69.0,2025-06-18 09:50:00-04:00,2025-06-18 09:51:00-04:00,21785.25,2025-06-18 10:00:00-04:00,21767.5,stop,-36.84,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-24,tight,67.75,2025-06-24 10:41:00-04:00,2025-06-24 10:42:00-04:00,22333.0,2025-06-24 10:58:00-04:00,22315.5625,stop,-36.215,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-26,normal,71.5,2025-06-26 10:24:00-04:00,2025-06-26 10:25:00-04:00,22571.75,2025-06-26 10:31:00-04:00,22598.0625,target,51.285,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-06-27,tight,61.0,2025-06-27 09:55:00-04:00,2025-06-27 09:56:00-04:00,22756.25,2025-06-27 10:00:00-04:00,22778.625,target,43.41,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-07-01,tight,41.5,2025-07-01 10:13:00-04:00,2025-07-01 10:14:00-04:00,22829.0,2025-07-01 10:15:00-04:00,22844.0625,target,28.785,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-07-02,tight,56.5,2025-07-02 10:00:00-04:00,2025-07-02 10:01:00-04:00,22720.5,2025-07-02 10:06:00-04:00,22741.1875,target,40.035,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-07-03,tight,56.25,2025-07-03 09:54:00-04:00,2025-07-03 09:55:00-04:00,22994.5,2025-07-03 10:00:00-04:00,23015.09375,target,39.8475,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-07-11,wide,88.25,2025-07-11 09:59:00-04:00,2025-07-11 10:00:00-04:00,22964.25,2025-07-11 10:09:00-04:00,22941.6875,stop,-46.465,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-07-14,wide,127.0,2025-07-14 10:53:00-04:00,2025-07-14 10:54:00-04:00,22981.5,2025-07-14 12:00:00-04:00,23002.75,time_exit,41.16,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-07-17,normal,62.5,2025-07-17 09:49:00-04:00,2025-07-17 09:50:00-04:00,23136.5,2025-07-17 10:00:00-04:00,23159.4375,target,44.535,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-07-25,tight,48.25,2025-07-25 09:51:00-04:00,2025-07-25 09:52:00-04:00,23387.25,2025-07-25 09:56:00-04:00,23404.84375,target,33.8475,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-07-28,tight,42.5,2025-07-28 09:51:00-04:00,2025-07-28 09:52:00-04:00,23512.0,2025-07-28 09:55:00-04:00,23500.875,stop,-23.59,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-07-30,normal,59.5,2025-07-30 10:22:00-04:00,2025-07-30 10:23:00-04:00,23511.75,2025-07-30 10:51:00-04:00,23533.5625,target,42.285,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-08-04,wide,108.25,2025-08-04 09:46:00-04:00,2025-08-04 09:47:00-04:00,23219.0,2025-08-04 10:00:00-04:00,23259.09375,target,78.8475,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-08-05,normal,63.25,2025-08-05 09:46:00-04:00,2025-08-05 09:47:00-04:00,23384.25,2025-08-05 09:50:00-04:00,23367.9375,stop,-33.965,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-08-06,normal,79.25,2025-08-06 09:54:00-04:00,2025-08-06 09:55:00-04:00,23230.0,2025-08-06 09:55:00-04:00,23209.6875,stop,-41.965,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-08-07,normal,65.25,2025-08-07 09:57:00-04:00,2025-08-07 09:58:00-04:00,23653.75,2025-08-07 10:01:00-04:00,23636.9375,stop,-34.965,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-08-08,normal,84.25,2025-08-08 09:53:00-04:00,2025-08-08 09:54:00-04:00,23634.5,2025-08-08 10:09:00-04:00,23665.59375,target,60.8475,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-08-11,tight,57.5,2025-08-11 10:10:00-04:00,2025-08-11 10:11:00-04:00,23751.0,2025-08-11 10:47:00-04:00,23736.125,stop,-31.09,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-08-14,normal,82.75,2025-08-14 09:50:00-04:00,2025-08-14 09:51:00-04:00,23939.75,2025-08-14 09:54:00-04:00,23918.5625,stop,-43.715,full_history
or_retest|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,2025-08-21,normal,91.0,2025-08-21 10:16:00-04:00,2025-08-21 10:17:00-04:00,23296.25,2025-08-21 10:28:00-04:00,23329.875,target,65.91,full_history
